Ep,Ep_r
1100,-285.57
1101,-216.89
1102,-419.61
1103,-202.46
1104,-156.59
1105,-156.18
1106,-218.74
1107,-400.27
1108,-168.69
1109,-156.13
1110,-156.01
1111,-162.18
1112,-373.71
1113,-399.9
1114,-170.93
1115,-253.1
1116,-160.46
1117,-155.47
1118,-184.48
1119,-146.55
1120,-179.72
1121,-184.12
1122,-188.44
1123,-164.22
1124,-188.53
1125,-236.88
1126,-259.02
1127,-179.52
1128,-168.83
1129,-257.51
1130,-149.27
1131,-170.97
1132,-138.94
1133,-170.31
1134,-202.4
1135,-201.17
1136,-136.89
1137,-81.14
1138,-32.69
1139,-215.55
1140,-198.61
1141,-159.19
1142,-162.62
1143,-146.82
1144,-227.21
1145,-57.62
1146,-241.37
1147,-137.79
1148,-186.35
1149,-183.74
1150,-188.07
1151,-191.54
1152,-130.46
1153,-204.79
1154,-141.06
1155,-376.02
1156,-195.93
1157,-181.6
1158,-328.15
1159,-165.22
1160,-155.7
1161,-138.73
1162,-140.33
1163,-229.11
1164,-174.22
1165,-165.18
1166,-279.72
1167,-227.69
1168,-213.61
1169,-181.93
1170,-160.76
1171,-186.67
1172,-175.43
1173,-218.71
1174,-166.35
1175,-170.36
1176,-139.31
1177,-152.31
1178,-189.54
1179,-158.95
1180,-149.67
1181,-68.4
1182,-182.55
1183,-182.23
1184,-159.5
1185,-142.83
1186,-140.84
1187,13.95
1188,-161.61
1189,-226.16
1190,-193.54
1191,-326.11
1192,-143.07
1193,-185.78
1194,-180.13
1195,-171.05
1196,-143.7
1197,-178.09
1198,-172.07
1199,-351.34
1200,-185.25
1201,-138.69
1202,-161.29
1203,-145.93
1204,-183.23
1205,-157.52
1206,-211.47
1207,-164.41
1208,-174.95
1209,-219.64
1210,-133.89
1211,-176.74
1212,-202.84
1213,-162.41
1214,-163.24
1215,-209.56
1216,-132.7
1217,-189.06
1218,-197.21
1219,-153.16
1220,-182.25
1221,-151.72
1222,-184.07
1223,-135.0
1224,-208.77
1225,-215.22
1226,-186.67
1227,-162.01
1228,-148.72
1229,-217.83
1230,-178.98
1231,-211.89
1232,-179.4
1233,-145.09
1234,-172.07
1235,-341.23
1236,4.55
1237,-441.1
1238,-13.1
1239,-212.36
1240,-202.84
1241,-134.75
1242,-155.56
1243,-232.15
1244,-152.95
1245,-151.73
1246,-263.86
1247,-145.29
1248,-134.38
1249,-322.51
1250,-142.95
1251,-180.87
1252,-165.67
